Europe
segment Albania
53.121807 -2.941569
53.11902 -2.931001
53.112644 -2.917801
53.112637 -2.909873
53.11819 -2.897305
53.12137 -2.893993
53.122158 -2.888043
53.11937 -2.885409
53.11182 -2.890056
53.10944 -2.894686
53.099895 -2.896695
53.09752 -2.905947
53.093147 -2.9086
53.087322 -2.894146
53.083576 -2.884855
53.07801 -2.886192
53.07404 -2.891484
53.070057 -2.886216
53.068848 -2.873679
53.063274 -2.869738
53.058506 -2.873713
53.05492 -2.869106
53.051342 -2.870437
53.047752 -2.861874
53.042595 -2.871786
53.03981 -2.871795
53.037815 -2.865865
53.033836 -2.863901
53.02867 -2.868535
53.024693 -2.867889
53.020313 -2.863948
53.019497 -2.849447
53.012726 -2.8442
53.00756 -2.846197
53.00159 -2.843584
52.998802 -2.839642
52.99717 -2.832931
52.992393 -2.813314
52.991974 -2.800798
52.995937 -2.79353
52.99552 -2.784967
52.992313 -2.771148
52.98953 -2.771164
52.984245 -2.722448
52.9711 -2.714633
52.963566 -2.723245
52.95521 -2.7233
52.948467 -2.729927
52.940117 -2.731297
52.935436 -2.733608
52.926613 -2.737963
52.925877 -2.76494
52.909626 -2.792652
52.89692 -2.805207
52.897724 -2.809805
52.903294 -2.809779
52.918827 -2.822861
52.927994 -2.833347
52.936363 -2.84384
52.945538 -2.862232
52.9474 -2.879489
52.94795 -2.884602
52.953533 -2.89775
52.94599 -2.912249
52.94124 -2.938583
52.951992 -2.964236
52.960747 -2.975418
52.967113 -2.977387
52.96791 -2.981996
52.961548 -2.991218
52.95837 -3.010312
52.952805 -3.018211
52.938484 -3.030713
52.9376 -3.032454
52.93013 -3.047158
52.928535 -3.064261
52.92971 -3.097816
52.92652 -3.107677
52.91737 -3.115551
52.907024 -3.118815
52.897083 -3.118792
52.89509 -3.124046
52.894672 -3.143109
52.891884 -3.147045
52.88672 -3.141771
52.88512 -3.149654
52.88034 -3.154897
52.872833 -3.144267
52.864056 -3.131853
52.860867 -3.143011
52.849705 -3.163337
52.842953 -3.156092
52.818275 -3.169137
52.80873 -3.168449
52.808342 -3.159262
52.805958 -3.15663
52.796803 -3.163815
52.79402 -3.160527
52.79085 -3.148056
52.786266 -3.122323
52.78571 -3.119187
52.786907 -3.113944
52.792477 -3.109366
52.796864 -3.094945
52.790897 -3.090999
52.77817 -3.087699
52.7738 -3.083759
52.76982 -3.084408
52.769028 -3.077196
52.77142 -3.069989
52.77142 -3.060156
52.76824 -3.056219
52.76904 -3.046387
52.76506 -3.035242
52.754322 -3.023442
52.75114 -3.025408
52.742386 -2.997236
52.737614 -3.004444
52.73707 -3.003643
52.734035 -2.999205
52.734028 -2.983485
52.73562 -2.974969
52.732433 -2.971042
52.726868 -2.973667
52.72249 -2.965814
52.717316 -2.968439
52.71732 -2.975641
52.71772 -2.980878
52.720505 -2.983495
52.72647 -2.981526
52.727665 -2.986764
52.726475 -2.992659
52.722897 -2.999209
52.723297 -3.027366
52.718124 -3.033258
52.71216 -3.031946
52.70818 -3.027363
52.701416 -3.035214
52.694653 -3.053535
52.690277 -3.050259
52.685104 -3.051564
52.672775 -3.049592
52.664318 -3.052584
52.652485 -3.056767
52.64771 -3.067222
52.64452 -3.082907
52.64173 -3.087478
52.63895 -3.082898
52.630203 -3.07635
52.614285 -3.090699
52.611893 -3.095267
52.59797 -3.100466
52.588802 -3.123297
52.586002 -3.141569
52.57367 -3.142187
52.57261 -3.140547
52.566917 -3.131727
52.551807 -3.121251
52.538284 -3.121219
52.535088 -3.13686
52.5323 -3.142069
52.529118 -3.139452
52.527134 -3.133579
52.52714 -3.126408
52.536316 -3.091872
52.54149 -3.086663
52.547447 -3.099065
52.557972 -3.065733
52.5598 -3.059944
52.574123 -3.031896
52.575718 -3.021454
52.574524 -3.016232
52.568554 -3.00775
52.55702 -3.003838
52.535538 -3.008408
52.51644 -3.005804
52.518433 -3.017536
52.523205 -3.031878
52.52241 -3.037744
52.518032 -3.041652
52.515182 -3.042057
52.508884 -3.04295
52.501724 -3.040991
52.499336 -3.044899
52.49854 -3.052065
52.500126 -3.070961
52.498127 -3.086594
52.49772 -3.106789
52.492928 -3.126323
52.49092 -3.146511
52.474964 -3.18358
52.475338 -3.201163
52.470882 -3.209403
52.46656 -3.217402
52.45939 -3.222577
52.44982 -3.234246
52.441463 -3.236808
52.4367 -3.232881
52.42954 -3.231545
52.418816 -3.221738
52.403767 -3.172909
52.398212 -3.162489
52.39026 -3.159863
52.38551 -3.137103
52.384422 -3.135958
52.379944 -3.13124
52.372005 -3.108482
52.366043 -3.103922
52.3573 -3.088968
52.34816 -3.06428
52.345776 -3.051291
52.346573 -3.038307
52.351746 -3.015582
52.35373 -2.987009
52.352535 -2.978567
52.348553 -2.968182
52.34298 -2.965591
52.32946 -2.977288
52.318726 -3.009742
52.309975 -3.012338
52.303608 -3.007149
52.294857 -3.013636
52.292072 -3.012339
52.28889 -3.017527
52.28531 -3.018175
52.282127 -3.014285
52.27735 -3.015582
52.27417 -3.011693
52.27178 -2.994191
52.27058 -2.975395
52.271374 -2.968913
52.26938 -2.960488
52.26739 -2.961787
52.266556 -2.968142
52.2662 -2.970863
52.260235 -2.976053
52.259045 -2.979942
52.264225 -3.010397
52.256268 -3.031133
52.252285 -3.051865
52.250294 -3.05575
52.24791 -3.057044
52.24075 -3.049912
52.237965 -3.051853
52.23557 -3.076463
52.232384 -3.078401
52.22841 -3.075806
52.21846 -3.080972
52.20503 -3.095995
52.200542 -3.101007
52.1898 -3.102281
52.184235 -3.100329
52.17866 -3.1042
52.165115 -3.126805
52.161537 -3.124857
52.15519 -3.104154
52.162758 -3.086063
52.161167 -3.083474
52.154007 -3.081524
52.149628 -3.086043
52.143654 -3.099606
52.14006 -3.118342
52.139324 -3.134175
52.139248 -3.135789
52.13407 -3.140945
52.122944 -3.126701
52.120964 -3.115068
52.109833 -3.106001
52.10784 -3.106643
52.106647 -3.110515
52.105843 -3.120201
52.097485 -3.124701
52.083557 -3.125958
52.07918 -3.128529
52.06765 -3.118821
52.060497 -3.109128
52.054535 -3.096859
52.044193 -3.094261
52.041412 -3.089742
52.037434 -3.09038
52.02788 -3.097456
52.02032 -3.098087
52.01674 -3.096147
51.98532 -3.075481
51.971004 -3.051639
51.964245 -3.044553
51.94276 -3.018158
51.93308 -3.016641
51.930428 -3.016227
51.927246 -3.011081
51.925255 -3.004007
51.92764 -2.989855
51.926193 -2.976343
51.9093 -2.975783
51.910137 -2.956553
51.915478 -2.941561
51.923893 -2.91795
51.928032 -2.901202
51.937004 -2.890057
51.936954 -2.880072
51.930305 -2.87387
51.930035 -2.864999
51.92608 -2.85026
51.923122 -2.852519
51.918865 -2.868102
51.91747 -2.862575
51.920593 -2.848485
51.917828 -2.843717
51.909367 -2.840134
51.907696 -2.826483
51.901726 -2.819913
51.89894 -2.811084
51.895042 -2.807814
51.888115 -2.793135
51.883945 -2.782484
51.868877 -2.782338
51.860134 -2.769546
51.850502 -2.76194
51.841972 -2.747677
51.84334 -2.736304
51.842106 -2.719619
51.845676 -2.715744
51.846848 -2.707388
51.845646 -2.704187
51.83688 -2.699754
51.838886 -2.692
51.840466 -2.688652
51.837563 -2.663976
51.83231 -2.66333
51.82366 -2.669042
51.817684 -2.66588
51.81491 -2.669751
51.808994 -2.687119
51.805817 -2.689066
51.804543 -2.687712
51.802223 -2.685243
51.793175 -2.682447
51.789967 -2.681027
51.78471 -2.683439
51.77495 -2.687917
51.76992 -2.687265
51.763702 -2.678897
51.76091 -2.670471
51.757248 -2.66943
51.7436 -2.676295
51.73839 -2.683012
51.735035 -2.693379
51.72883 -2.686488
51.720375 -2.685527
51.712555 -2.676091
51.706375 -2.67399
51.70624 -2.687974
51.704643 -2.688002
51.69748 -2.674878
51.69428 -2.67383
51.684944 -2.677669
51.680523 -2.665241
51.67709 -2.663462
51.674603 -2.667182
51.671787 -2.690395
51.665398 -2.69087
51.663548 -2.686857
51.664204 -2.682435
51.669636 -2.675357
51.66756 -2.672084
51.663227 -2.672894
51.659184 -2.677973
51.654625 -2.683701
51.650524 -2.68524
51.648678 -2.681964
51.649334 -2.677543
51.646786 -2.672074
51.63721 -2.673709
51.633087 -2.671575
51.62662 -2.662259
51.62208 -2.66442
segment United_Kingdom
49.975227 -6.298336
49.970913 -6.297365
49.968704 -6.294394
49.96712 -6.284724
49.96781 -6.275547
49.970146 -6.273561
49.968437 -6.268848
49.96457 -6.268261
49.961636 -6.275885
49.961178 -6.285074
49.958836 -6.287414
49.95898 -6.290613
49.96496 -6.298067
49.966705 -6.310227
49.97062 -6.309048
49.972332 -6.304543
49.974846 -6.304341
49.976307 -6.300883
49.975227 -6.298336
segment United_Kingdom
49.955376 -6.342503
49.965546 -6.35554
49.968273 -6.356064
49.96994 -6.353331
49.96923 -6.345486
49.96558 -6.34526
49.96602 -6.337132
49.961887 -6.337941
49.961823 -6.331556
49.958054 -6.32707
49.947323 -6.327121
49.94601 -6.333774
49.94251 -6.336748
49.94268 -6.338885
49.946766 -6.339846
49.95007 -6.344657
49.955376 -6.342503
segment United_Kingdom
49.965206 -6.359774
49.960773 -6.354536
49.956924 -6.353233
49.953644 -6.356575
49.948864 -6.355925
49.94546 -6.363865
49.949017 -6.36763
49.951454 -6.361756
49.95447 -6.368679
49.95592 -6.365579
49.964897 -6.362946
49.965206 -6.359774
segment United_Kingdom
49.938667 -6.299304
49.934242 -6.293721
49.93321 -6.289407
49.924725 -6.281808
49.91868 -6.286048
49.918983 -6.292088
49.91467 -6.291119
49.91371 -6.292831
49.91288 -6.307655
49.909943 -6.306414
49.906185 -6.310435
49.915527 -6.320213
49.914772 -6.323
49.911316 -6.324205
49.911427 -6.328816
49.91295 -6.331742
49.91658 -6.332674
49.920216 -6.324396
49.91831 -6.318612
49.92025 -6.314126
49.92505 -6.314065
49.928833 -6.317838
49.936 -6.314379
49.939945 -6.302926
49.938667 -6.299304
segment Yugoslavia
44.935165 13.748736
44.937347 13.743688
44.93799 13.735991
44.939857 13.73447
44.943684 13.737222
44.942875 13.742334
44.94464 13.745314
44.93697 13.749785
44.935165 13.748736
segment Yugoslavia
44.891296 14.83212
44.899914 14.807256
44.903526 14.801107
44.90866 14.79237
44.908836 14.779828
44.91699 14.769083
44.920383 14.770266
44.924683 14.765067
44.926197 14.767739
44.92898 14.76663
44.931183 14.769346
44.9342 14.768251
44.938274 14.769801
44.938877 14.772415
44.932632 14.781032
44.931473 14.788363
44.928596 14.792364
44.92843 14.797505
44.918797 14.811372
44.915974 14.820525
44.91176 14.82315
44.909725 14.829134
44.900406 14.833678
44.891296 14.83212
segment Yugoslavia
44.909836 13.76354
44.906467 13.762318
44.905075 13.761814
44.902634 13.758483
44.899406 13.759298
44.893604 13.752916
44.89921 13.748353
44.901417 13.751993
44.90694 13.750964
44.912086 13.746377
44.917675 13.752107
44.922527 13.750401
44.926907 13.739663
44.929424 13.73978
44.930275 13.742394
44.9291 13.753282
44.9265 13.756701
44.92613 13.762477
44.9204 13.772184
44.92215 13.775484
44.921825 13.779331
44.91431 13.77769
44.912804 13.783089
44.909874 13.781021
44.91035 13.770747
44.905857 13.767321
44.90573 13.764849
44.909836 13.76354
segment Yugoslavia
44.903618 13.789793
44.90796 13.796043
44.907402 13.80145
44.905434 13.80286
44.901726 13.796942
44.899147 13.788365
44.900707 13.786029
44.902412 13.786415
44.900448 13.787827
44.90165 13.791205
44.903618 13.789793
segment Yugoslavia
44.858727 14.777584
44.860306 14.757423
44.86242 14.748874
44.873596 14.736396
44.87655 14.737226
44.876152 14.742348
44.885227 14.745174
44.885307 14.749685
44.874554 14.770232
44.870007 14.776054
44.86439 14.779554
44.86049 14.779627
44.858727 14.777584
segment Yugoslavia
44.770096 14.735257
44.76822 14.73551
44.764297 14.742972
44.759796 14.747504
44.757072 14.746689
44.761917 14.738649
44.7604 14.730334
44.758415 14.719486
44.762375 14.710423
44.758186 14.705345
44.767464 14.687625
44.771027 14.676608
44.778866 14.668104
44.782063 14.668303
44.78957 14.6556
44.79207 14.656396
44.79928 14.667443
44.800232 14.673607
44.796947 14.690107
44.788967 14.703099
44.789257 14.708258
44.794975 14.701549
44.797302 14.701023
44.807213 14.698781
44.811638 14.703557
44.80501 14.71021
44.805954 14.716374
44.801807 14.724144
44.804943 14.726271
44.808662 14.724898
44.813126 14.714254
44.819584 14.713053
44.82219 14.710324
44.82437 14.699533
44.84473 14.679268
44.846043 14.681279
44.84568 14.685436
44.84177 14.707376
44.83551 14.719632
44.83762 14.722224
44.84422 14.716532
44.84601 14.717931
44.84766 14.7235
44.854782 14.722985
44.85073 14.727874
44.851303 14.731447
44.84818 14.735751
44.84851 14.739631
44.853542 14.747024
44.847443 14.751139
44.847088 14.754974
44.843586 14.757002
44.843925 14.760881
44.84065 14.762924
44.835667 14.753927
44.830242 14.758725
44.827374 14.755328
44.82798 14.750866
44.825874 14.745269
44.820766 14.740125
44.816784 14.749834
44.80829 14.757328
44.801163 14.76615
44.793476 14.775661
44.785145 14.792151
44.7653 14.816888
44.76182 14.82501
44.75504 14.829066
44.736645 14.851305
44.72529 14.855058
44.7208 14.858936
44.719982 14.863054
44.722366 14.867061
44.714764 14.868168
44.709953 14.866721
44.707962 14.866119
44.70322 14.857148
44.701466 14.840997
44.715485 14.826186
44.731762 14.805417
44.736683 14.802202
44.751446 14.778434
44.751568 14.77491
44.757626 14.764704
44.75853 14.758018
44.770096 14.735257
segment Yugoslavia
44.828724 14.825487
44.83952 14.817828
44.840435 14.811135
44.84808 14.801661
44.85053 14.803748
44.851917 14.824097
44.85115 14.833372
44.843433 14.838016
44.84075 14.835913
44.8416 14.831145
44.837467 14.831199
44.834846 14.827492
44.828724 14.825487
segment Yugoslavia
44.763306 14.305659
44.764133 14.30089
44.767143 14.299774
44.77887 14.306207
44.785103 14.304629
44.790245 14.309092
44.791683 14.314631
44.79005 14.315825
44.763306 14.305659
segment Yugoslavia
44.689518 14.835091
44.692093 14.826598
44.695175 14.82359
44.70139 14.822709
44.70695 14.814087
44.720703 14.800214
44.740242 14.770658
44.74206 14.771094
44.7419 14.775899
44.73633 14.785171
44.736233 14.788053
44.728107 14.798122
44.723465 14.806808
44.71814 14.808392
44.71108 14.814031
44.707043 14.822352
44.706406 14.823673
44.693375 14.836302
44.691288 14.837129
44.689518 14.835091
segment Yugoslavia
44.47486 14.518993
44.47669 14.511753
44.485817 14.505583
44.48625 14.498899
44.48976 14.496549
44.493427 14.489094
44.4973 14.489962
44.500427 14.485031
44.505962 14.483758
44.508606 14.479757
44.51026 14.470585
44.51718 14.461398
44.521416 14.450455
44.526375 14.445626
44.529972 14.447755
44.53067 14.4398
44.54293 14.436034
44.54698 14.438506
44.54497 14.441673
44.53543 14.456705
44.5365 14.459326
44.542294 14.457105
44.55082 14.440329
44.568592 14.42088
44.56577 14.415599
44.56725 14.412165
44.5717 14.4089
44.573948 14.40263
44.57107 14.399265
44.56643 14.40124
44.562817 14.399433
44.563244 14.392739
44.55535 14.38845
44.555454 14.384937
44.55965 14.382617
44.56081 14.374366
44.563732 14.368452
44.56754 14.365101
44.57095 14.364702
44.577656 14.370522
44.587837 14.36694
44.598347 14.375858
44.601578 14.382766
44.605392 14.385545
44.626244 14.377767
44.630245 14.374151
44.63321 14.366953
44.64643 14.353608
44.64726 14.348849
44.64983 14.347072
44.65459 14.348942
44.674637 14.337254
44.69533 14.334891
44.699806 14.33835
44.707203 14.336202
44.714363 14.342058
44.704277 14.350146
44.701378 14.355114
44.702805 14.361288
44.699295 14.363653
44.6987 14.36843
44.70082 14.374002
44.69931 14.378726
44.69011 14.38782
44.687828 14.395063
44.680443 14.396884
44.67117 14.392827
44.66588 14.393485
44.660683 14.398636
44.658768 14.398694
44.653343 14.398856
44.648235 14.393436
44.643517 14.397972
44.636703 14.395981
44.635197 14.392691
44.629982 14.390791
44.62119 14.393811
44.61849 14.399741
44.61078 14.404742
44.598328 14.407229
44.588284 14.413694
44.590237 14.417327
44.579086 14.422446
44.57495 14.430527
44.57248 14.428784
44.568542 14.430157
44.564896 14.436985
44.559036 14.441444
44.55819 14.448717
44.558105 14.449389
44.552296 14.452249
44.548393 14.460019
44.544495 14.460112
44.538822 14.465858
44.537483 14.472175
44.535378 14.473651
44.53474 14.47937
44.53157 14.478226
44.528736 14.480937
44.52861 14.485085
44.52528 14.489047
44.52325 14.502996
44.51832 14.506862
44.512424 14.51962
44.507862 14.51903
44.49691 14.532443
44.49532 14.539061
44.48453 14.532347
44.47486 14.518993
segment Yugoslavia
44.605698 14.27287
44.607826 14.265661
44.608482 14.263419
44.61933 14.244803
44.619125 14.235826
44.62828 14.228
44.63147 14.228494
44.634026 14.235358
44.638878 14.242028
44.648895 14.236169
44.65438 14.236788
44.667202 14.245179
44.67511 14.257151
44.68688 14.262285
44.68676 14.266446
44.69025 14.27273
44.68286 14.274566
44.680668 14.278671
44.680195 14.279548
44.67478 14.276684
44.66964 14.280246
44.66691 14.279774
44.665165 14.276472
44.658203 14.271603
44.658543 14.267776
44.666622 14.257646
44.659588 14.255016
44.65681 14.248135
44.643665 14.259269
44.64169 14.255957
44.6465 14.248211
44.634388 14.254915
44.61904 14.271045
44.609245 14.276908
44.606537 14.275477
44.605698 14.27287
segment Yugoslavia
44.66446 14.582814
44.66788 14.575969
44.672863 14.5705
44.674614 14.57317
44.665558 14.584164
44.66446 14.582814
segment Yugoslavia
44.57333 14.314602
44.57639 14.311893
44.582012 14.299726
44.589798 14.291838
44.590626 14.294765
44.585617 14.301847
44.582794 14.31225
44.573875 14.319432
44.57333 14.314602
segment Yugoslavia
44.543232 14.425817
44.54625 14.42471
44.551224 14.426918
44.555 14.423297
44.55696 14.426608
44.551815 14.43015
44.546543 14.430165
44.543232 14.425817
segment Yugoslavia
44.501564 14.300375
44.50531 14.289716
44.514263 14.281261
44.52071 14.28002
44.523026 14.28718
44.518524 14.292365
44.517662 14.298391
44.51525 14.302413
44.51059 14.30535
44.509907 14.312984
44.501564 14.300375
segment Yugoslavia
44.49505 14.555342
44.495934 14.549004
44.507233 14.53945
44.50924 14.541167
44.50437 14.550147
44.504665 14.555597
44.49955 14.557849
44.49505 14.555342
segment Yugoslavia
44.46604 14.869226
44.476368 14.84849
44.480396 14.844597
44.484764 14.84424
44.486725 14.847243
44.48596 14.856462
44.48183 14.863224
44.46894 14.871651
44.46604 14.869226
segment Yugoslavia
44.44157 14.57258
44.445446 14.565788
44.44543 14.551737
44.442753 14.549342
44.444607 14.534125
44.44793 14.530172
44.453003 14.529197
44.45754 14.530743
44.46132 14.534481
44.46182 14.54058
44.456886 14.551784
44.455883 14.561943
44.443142 14.573633
44.44157 14.57258
segment Yugoslavia
44.341682 14.798022
44.35421 14.772675
44.36113 14.764503
44.362038 14.757864
44.368122 14.747085
44.375694 14.767657
44.378807 14.770724
44.384304 14.770754
44.39803 14.764604
44.403004 14.766832
44.411476 14.760029
44.415802 14.760942
44.412735 14.76362
44.412697 14.764721
44.412518 14.76999
44.416782 14.772814
44.418724 14.776447
44.417355 14.790086
44.41059 14.800507
44.40734 14.801895
44.40254 14.80829
44.39836 14.809937
44.38866 14.805168
44.384186 14.794992
44.36995 14.802695
44.36953 14.808411
44.36232 14.818473
44.350388 14.818665
44.34542 14.816433
44.3451 14.805573
44.341682 14.798022
segment Yugoslavia
44.346855 14.724705
44.348476 14.71014
44.354687 14.702557
44.35601 14.6969
44.360035 14.693005
44.36858 14.690983
44.37357 14.685551
44.383747 14.678643
44.386925 14.676489
44.389313 14.666427
44.393345 14.662209
44.399136 14.660332
44.409492 14.666076
44.40829 14.688979
44.39753 14.702989
44.386414 14.699427
44.381058 14.701964
44.375828 14.700682
44.37162 14.703291
44.36559 14.7195
44.362564 14.720905
44.356213 14.718914
44.34726 14.726325
44.346855 14.724705
segment Yugoslavia
44.37262 14.866341
44.37644 14.855105
44.385025 14.851834
44.381546 14.859903
44.37262 14.866341
segment Yugoslavia
44.305542 14.662867
44.306458 14.655913
44.310276 14.651051
44.309704 14.647511
44.316746 14.635197
44.31738 14.629818
44.32282 14.624414
44.32249 14.620252
44.326904 14.61829
44.339962 14.589757
44.345856 14.584374
44.349777 14.583653
44.356163 14.592009
44.34157 14.604198
44.33943 14.61363
44.33098 14.627142
44.33053 14.630502
44.32948 14.638205
44.327084 14.641563
44.324368 14.640442
44.31683 14.654001
44.307354 14.663615
44.305542 14.662867
segment Yugoslavia
44.25505 14.763219
44.260002 14.75207
44.269165 14.73832
44.270157 14.737613
44.274097 14.734807
44.281143 14.736524
44.280334 14.740293
44.282055 14.743586
44.27985 14.754911
44.28118 14.75627
44.290977 14.751154
44.291622 14.752468
44.286396 14.771886
44.281773 14.779873
44.271633 14.788465
44.27257 14.794575
44.27128 14.79895
44.266182 14.79385
44.26586 14.789691
44.262184 14.783089
44.268982 14.764735
44.26741 14.763681
44.26023 14.766092
44.25505 14.763219
segment Yugoslavia
44.272274 14.71336
44.274727 14.701413
44.28062 14.696365
44.283146 14.689198
44.28734 14.687227
44.290943 14.689043
44.29126 14.693521
44.28817 14.696833
44.290028 14.703319
44.28891 14.7093
44.281883 14.720964
44.275375 14.723743
44.27363 14.721087
44.27683 14.71428
44.272274 14.71336
segment Yugoslavia
44.198948 14.829967
44.203762 14.823278
44.221424 14.816137
44.228302 14.809259
44.256233 14.789715
44.25941 14.790554
44.2603 14.798251
44.264065 14.802312
44.260788 14.806009
44.246433 14.822194
44.234768 14.848495
44.231556 14.86229
44.227306 14.865834
44.220703 14.878131
44.220997 14.882923
44.226826 14.886802
44.22367 14.891688
44.223698 14.897735
44.218414 14.898026
44.215355 14.900371
44.2128 14.908156
44.21091 14.909624
44.209602 14.90095
44.208046 14.899576
44.20494 14.903191
44.202965 14.900833
44.201855 14.892811
44.199917 14.892876
44.198647 14.892919
44.197575 14.890622
44.203545 14.877017
44.202282 14.873754
44.204056 14.86878
44.207104 14.866752
44.21045 14.869513
44.212563 14.868059
44.21221 14.864856
44.215183 14.858368
44.212734 14.8563
44.21664 14.842554
44.22342 14.838536
44.225582 14.828813
44.232548 14.819395
44.23239 14.817158
44.231293 14.815814
44.226383 14.818682
44.224895 14.822086
44.208843 14.829012
44.205296 14.832283
44.204166 14.838572
44.200867 14.841222
44.198948 14.829967
segment Yugoslavia
44.145294 14.944414
44.149975 14.934873
44.149433 14.930705
44.153267 14.9192
44.15889 14.915753
44.160835 14.906028
44.167236 14.893096
44.170788 14.889831
44.1751 14.891066
44.1707 14.899044
44.164234 14.920238
44.15175 14.943252
44.147522 14.946151
44.145294 14.944414
segment Yugoslavia
43.89241 15.427799
43.89599 15.418568
43.903057 15.407693
43.908947 15.391979
43.914402 15.387313
43.91596 15.382678
43.914467 15.37972
43.91184 15.382378
43.90934 15.381877
43.915394 15.373455
43.91199 15.372573
43.910263 15.369913
43.912537 15.364382
43.915607 15.360725
43.91855 15.357219
43.929043 15.352599
43.931763 15.347413
43.936234 15.344569
43.939533 15.336256
43.94446 15.33313
43.95015 15.322453
43.954277 15.310395
43.95913 15.303456
43.97458 15.29506
43.986458 15.278161
44.00083 15.261751
44.00536 15.263342
44.0089 15.260739
44.008682 15.257949
44.00844 15.254683
44.012108 15.2486
44.022858 15.261416
44.021072 15.266047
44.016926 15.266703
44.01742 15.271813
44.014656 15.278275
44.014626 15.28525
44.009205 15.288983
44.005817 15.293814
44.0022 15.304336
43.979942 15.346792
43.969986 15.35526
43.96917 15.358685
43.972187 15.36968
43.971638 15.371593
43.971386 15.372475
43.96545 15.377746
43.961716 15.385394
43.949078 15.386052
43.937782 15.39346
43.924126 15.420327
43.910114 15.444305
43.90335 15.452984
43.899162 15.454573
43.89236 15.452484
43.89208 15.448031
43.89564 15.439117
43.895405 15.433401
43.89241 15.427799
segment Yugoslavia
43.954617 15.402933
43.957565 15.397764
43.960854 15.395787
43.96425 15.396987
43.956882 15.409437
43.954887 15.407706
43.954617 15.402933
segment Yugoslavia
43.921837 15.228269
43.927826 15.209059
43.946754 15.193284
43.949486 15.193792
43.948097 15.200347
43.935787 15.216902
43.921837 15.228269
segment Yugoslavia
43.917965 15.312532
43.918594 15.308146
43.92289 15.303703
43.933517 15.283566
43.938675 15.28045
43.9406 15.284072
43.93448 15.294402
43.93087 15.304911
43.920586 15.315888
43.917965 15.312532
segment Yugoslavia
43.921703 15.274488
43.926956 15.256813
43.928627 15.255031
43.92913 15.259818
43.926872 15.26504
43.92613 15.272587
43.9235 15.275566
43.921703 15.274488
segment Yugoslavia
43.886593 15.293504
43.886795 15.288138
43.885105 15.28422
43.878304 15.294175
43.876858 15.314322
43.88021 15.316463
43.886402 15.316591
43.880314 15.325645
43.877464 15.328288
43.871254 15.322778
43.86686 15.329738
43.857143 15.337892
43.847744 15.349863
43.840267 15.353431
43.824253 15.37029
43.821266 15.370389
43.821785 15.36679
43.8219 15.366009
43.828964 15.361147
43.834587 15.352072
43.841892 15.335207
43.849663 15.323751
43.854576 15.30924
43.86124 15.302759
43.87022 15.2898
43.87913 15.272403
43.880962 15.260509
43.88811 15.253105
43.89463 15.262747
43.89533 15.268493
43.892693 15.27177
43.891 15.273881
43.89257 15.280956
43.887974 15.293286
43.886593 15.293504
segment Yugoslavia
43.885254 15.399737
43.89194 15.392949
43.89513 15.393499
43.886745 15.408708
43.885254 15.399737
segment Yugoslavia
43.87842 15.42202
43.883045 15.421095
43.887154 15.415702
43.889286 15.425669
43.887516 15.429969
43.880795 15.425992
43.87842 15.42202
segment Yugoslavia
43.73702 15.454864
43.740414 15.450064
43.74174 15.439743
43.74969 15.429911
43.76679 15.385691
43.775146 15.371139
43.782867 15.361276
43.78285 15.349901
43.78993 15.338723
43.78957 15.330167
43.791958 15.32621
43.80548 15.30382
43.809498 15.300632
43.814495 15.301937
43.81594 15.300145
43.814957 15.295964
43.815777 15.292232
43.819283 15.290585
43.819946 15.285258
43.82413 15.283662
43.82842 15.273534
43.826237 15.270534
43.82834 15.263412
43.839214 15.2547
43.843376 15.247721
43.84932 15.242132
43.85738 15.241121
43.875027 15.2197
43.876465 15.221273
43.87952 15.231614
43.87886 15.236946
43.87501 15.241736
43.873405 15.24795
43.873814 15.255256
43.872387 15.262748
43.869827 15.26383
43.86739 15.261443
43.866505 15.254737
43.86386 15.251702
43.85224 15.267957
43.81422 15.333227
43.805378 15.348372
43.78497 15.366167
43.774086 15.392541
43.7651 15.405464
43.745827 15.452359
43.74096 15.459575
43.737106 15.458343
43.73702 15.454864
segment Yugoslavia
43.86262 15.444898
43.870594 15.42872
43.87233 15.431378
43.8701 15.441339
43.868134 15.444673
43.86262 15.444898
segment Yugoslavia
43.84875 15.505547
43.859844 15.486134
43.861835 15.487864
43.860626 15.495365
43.86276 15.499323
43.86624 15.498319
43.866524 15.502769
43.859257 15.506653
43.85551 15.514279
43.851933 15.517805
43.8509 15.509188
43.84875 15.505547
segment Yugoslavia
43.85548 15.543695
43.8647 15.531107
43.866463 15.532822
43.862682 15.54709
43.85557 15.547183
43.85548 15.543695
segment Yugoslavia
43.853992 15.227598
43.858845 15.22035
43.861015 15.223665
43.861343 15.227168
43.85551 15.235929
43.853992 15.227598
segment Yugoslavia
43.766476 15.651309
43.774357 15.637161
43.77762 15.631321
43.777424 15.624672
43.779385 15.621662
43.78471 15.620492
43.79486 15.613374
43.796833 15.610048
43.797153 15.602172
43.812923 15.580936
43.81779 15.579727
43.833748 15.565134
43.838512 15.566445
43.839775 15.569073
43.83874 15.572155
43.829628 15.581897
43.82682 15.588955
43.829224 15.591984
43.83457 15.590179
43.83953 15.592983
43.840397 15.593472
43.840023 15.596922
43.8374 15.599567
43.833332 15.597991
43.829853 15.598989
43.830765 15.60475
43.82817 15.606448
43.82298 15.604469
43.814552 15.608565
43.813686 15.612925
43.810028 15.618333
43.802986 15.622215
43.803905 15.62766
